country,crop,year,yield_hg_ha,average_rain_fall_mm_per_year,pesticide_tonnes,avg_temp
argentina,potatoes,1994,230166,591.0,30195.0,18.240000000000002
argentina,potatoes,1995,274272,591.0,37842.0,17.68
argentina,potatoes,1996,228877,591.0,54595.0,17.805
argentina,potatoes,1997,268502,591.0,77691.0,18.415
argentina,potatoes,1998,293744,591.0,62397.0,17.375
argentina,potatoes,1999,238938,591.0,62831.39,17.43
argentina,potatoes,2000,277566,591.0,63265.78,17.32
argentina,potatoes,2001,283768,591.0,63700.17,18.065
argentina,potatoes,2002,251347,591.0,64134.56,17.825
argentina,potatoes,2003,279269,591.0,64568.95,17.86
argentina,potatoes,2004,288717,591.0,65003.34,17.89
argentina,potatoes,2005,283917,591.0,65437.73,17.575
argentina,potatoes,2006,285828,591.0,65872.12,18.225
argentina,potatoes,2007,286765,591.0,81582.64,16.925
argentina,potatoes,2008,279412,591.0,87149.01,18.05
argentina,potatoes,2009,284439,591.0,61586.56,18.125
argentina,potatoes,2010,289849,591.0,105915.04,17.585
argentina,potatoes,2011,286657,591.0,100424.62,17.755
argentina,potatoes,2012,287821,591.0,136185.08,18.305
argentina,potatoes,2013,288984,591.0,171945.54,16.665
argentina,potatoes,2014,290148,591.0,207706.0,17.714791666666667
argentina,potatoes,2015,291312,591.0,207706.0,17.714791666666667
argentina,potatoes,2016,292476,591.0,207706.0,17.714791666666667
argentina,"rice, paddy",1990,36709,591.0,26156.0,17.565
argentina,"rice, paddy",1991,40294,591.0,26156.0,17.75
argentina,"rice, paddy",1992,52075,591.0,26156.0,17.3
argentina,"rice, paddy",1993,43559,591.0,26156.0,17.425
argentina,"rice, paddy",1994,42989,591.0,30195.0,18.240000000000002
argentina,"rice, paddy",1995,50306,591.0,37842.0,17.68
argentina,"rice, paddy",1996,51031,591.0,54595.0,17.805
argentina,"rice, paddy",1997,53703,591.0,77691.0,18.415
argentina,"rice, paddy",1998,47762,591.0,62397.0,17.375
argentina,"rice, paddy",1999,57337,591.0,62831.39,17.43
argentina,"rice, paddy",2000,47798,591.0,63265.78,17.32
argentina,"rice, paddy",2001,57495,591.0,63700.17,18.065
argentina,"rice, paddy",2002,57197,591.0,64134.56,17.825
argentina,"rice, paddy",2003,54002,591.0,64568.95,17.86
argentina,"rice, paddy",2004,62661,591.0,65003.34,17.89
argentina,"rice, paddy",2005,60165,591.0,65437.73,17.575
argentina,"rice, paddy",2006,70610,591.0,65872.12,18.225
argentina,"rice, paddy",2007,65604,591.0,81582.64,16.925
argentina,"rice, paddy",2008,68278,591.0,87149.01,18.05
argentina,"rice, paddy",2009,68842,591.0,61586.56,18.125
argentina,"rice, paddy",2010,57646,591.0,105915.04,17.585
argentina,"rice, paddy",2011,67901,591.0,100424.62,17.755
argentina,"rice, paddy",2012,66617,591.0,136185.08,18.305
argentina,"rice, paddy",2013,67187,591.0,171945.54,16.665
argentina,"rice, paddy",2014,65042,591.0,207706.0,17.714791666666667
argentina,"rice, paddy",2015,66989,591.0,207706.0,17.714791666666667
argentina,"rice, paddy",2016,67632,591.0,207706.0,17.714791666666667
argentina,sorghum,1990,28116,591.0,26156.0,17.565
argentina,sorghum,1991,33320,591.0,26156.0,17.75
argentina,sorghum,1992,36217,591.0,26156.0,17.3
argentina,sorghum,1993,39529,591.0,26156.0,17.425
argentina,sorghum,1994,35065,591.0,30195.0,18.240000000000002
argentina,sorghum,1995,34588,591.0,37842.0,17.68
argentina,sorghum,1996,38763,591.0,54595.0,17.805
argentina,sorghum,1997,36845,591.0,77691.0,18.415
argentina,sorghum,1998,48105,591.0,62397.0,17.375
argentina,sorghum,1999,43845,591.0,62831.39,17.43
argentina,sorghum,2000,46477,591.0,63265.78,17.32
argentina,sorghum,2001,47429,591.0,63700.17,18.065
argentina,sorghum,2002,52691,591.0,64134.56,17.825
argentina,sorghum,2003,50315,591.0,64568.95,17.86
argentina,sorghum,2004,45531,591.0,65003.34,17.89
argentina,sorghum,2005,51872,591.0,65437.73,17.575
argentina,sorghum,2006,46778,591.0,65872.12,18.225
argentina,sorghum,2007,47021,591.0,81582.64,16.925
argentina,sorghum,2008,47474,591.0,87149.01,18.05
argentina,sorghum,2009,38752,591.0,61586.56,18.125
argentina,sorghum,2010,48163,591.0,105915.04,17.585
argentina,sorghum,2011,44029,591.0,100424.62,17.755
argentina,sorghum,2012,46534,591.0,136185.08,18.305
argentina,sorghum,2013,40852,591.0,171945.54,16.665
argentina,sorghum,2014,44009,591.0,207706.0,17.714791666666667
argentina,sorghum,2015,47043,591.0,207706.0,17.714791666666667
argentina,sorghum,2016,44976,591.0,207706.0,17.714791666666667
argentina,soybeans,1990,21566,591.0,26156.0,17.565
argentina,soybeans,1991,22750,591.0,26156.0,17.75
argentina,soybeans,1992,22915,591.0,26156.0,17.3
argentina,soybeans,1993,21589,591.0,26156.0,17.425
argentina,soybeans,1994,20386,591.0,30195.0,18.240000000000002
argentina,soybeans,1995,20446,591.0,37842.0,17.68
argentina,soybeans,1996,21051,591.0,54595.0,17.805
argentina,soybeans,1997,17212,591.0,77691.0,18.415
argentina,soybeans,1998,26937,591.0,62397.0,17.375
argentina,soybeans,1999,24450,591.0,62831.39,17.43
argentina,soybeans,2000,23312,591.0,63265.78,17.32
argentina,soybeans,2001,25846,591.0,63700.17,18.065
argentina,soybeans,2002,26304,591.0,64134.56,17.825
argentina,soybeans,2003,28034,591.0,64568.95,17.86
argentina,soybeans,2004,22075,591.0,65003.34,17.89
argentina,soybeans,2005,27287,591.0,65437.73,17.575
argentina,soybeans,2006,26793,591.0,65872.12,18.225
argentina,soybeans,2007,29712,591.0,81582.64,16.925
argentina,soybeans,2008,28216,591.0,87149.01,18.05
argentina,soybeans,2009,18480,591.0,61586.56,18.125
argentina,soybeans,2010,29053,591.0,105915.04,17.585
argentina,soybeans,2011,26053,591.0,100424.62,17.755
argentina,soybeans,2012,22814,591.0,136185.08,18.305
argentina,soybeans,2013,25391,591.0,171945.54,16.665
argentina,soybeans,2014,27735,591.0,207706.0,17.714791666666667
argentina,soybeans,2015,31755,591.0,207706.0,17.714791666666667
argentina,soybeans,2016,30146,591.0,207706.0,17.714791666666667
argentina,sweet potatoes,1990,131864,591.0,26156.0,17.565
argentina,sweet potatoes,1991,131364,591.0,26156.0,17.75
argentina,sweet potatoes,1992,127273,591.0,26156.0,17.3
argentina,sweet potatoes,1993,122955,591.0,26156.0,17.425
argentina,sweet potatoes,1994,176667,591.0,30195.0,18.240000000000002
argentina,sweet potatoes,1995,168000,591.0,37842.0,17.68
argentina,sweet potatoes,1996,170000,591.0,54595.0,17.805
argentina,sweet potatoes,1997,145662,591.0,77691.0,18.415
argentina,sweet potatoes,1998,175055,591.0,62397.0,17.375
argentina,sweet potatoes,1999,143991,591.0,62831.39,17.43
argentina,sweet potatoes,2000,151462,591.0,63265.78,17.32
argentina,sweet potatoes,2001,155212,591.0,63700.17,18.065
argentina,sweet potatoes,2002,155890,591.0,64134.56,17.825
argentina,sweet potatoes,2003,154363,591.0,64568.95,17.86
argentina,sweet potatoes,2004,154867,591.0,65003.34,17.89
argentina,sweet potatoes,2005,154472,591.0,65437.73,17.575
argentina,sweet potatoes,2006,143478,591.0,65872.12,18.225
argentina,sweet potatoes,2007,141667,591.0,81582.64,16.925
argentina,sweet potatoes,2008,145105,591.0,87149.01,18.05
argentina,sweet potatoes,2009,151208,591.0,61586.56,18.125
argentina,sweet potatoes,2010,149382,591.0,105915.04,17.585
argentina,sweet potatoes,2011,148754,591.0,100424.62,17.755
argentina,sweet potatoes,2012,148126,591.0,136185.08,18.305
argentina,sweet potatoes,2013,147498,591.0,171945.54,16.665
argentina,sweet potatoes,2014,146870,591.0,207706.0,17.714791666666667
argentina,sweet potatoes,2015,146242,591.0,207706.0,17.714791666666667
argentina,sweet potatoes,2016,145614,591.0,207706.0,17.714791666666667
argentina,wheat,1990,18947,591.0,26156.0,17.565
argentina,wheat,1991,18972,591.0,26156.0,17.75
argentina,wheat,1992,21809,591.0,26156.0,17.3
argentina,wheat,1993,23272,591.0,26156.0,17.425
argentina,wheat,1994,20237,591.0,30195.0,18.240000000000002
argentina,wheat,1995,21675,591.0,37842.0,17.68
argentina,wheat,1996,19344,591.0,54595.0,17.805
argentina,wheat,1997,22426,591.0,77691.0,18.415
argentina,wheat,1998,26088,591.0,62397.0,17.375
argentina,wheat,1999,23028,591.0,62831.39,17.43
argentina,wheat,2000,24873,591.0,63265.78,17.32
argentina,wheat,2001,24934,591.0,63700.17,18.065
argentina,wheat,2002,22398,591.0,64134.56,17.825
argentina,wheat,2003,20361,591.0,64568.95,17.86
argentina,wheat,2004,25441,591.0,65003.34,17.89
argentina,wheat,2005,26356,591.0,65437.73,17.575
argentina,wheat,2006,25302,591.0,65872.12,18.225
argentina,wheat,2007,26234,591.0,81582.64,16.925
argentina,wheat,2008,28271,591.0,87149.01,18.05
argentina,wheat,2009,19628,591.0,61586.56,18.125
argentina,wheat,2010,27113,591.0,105915.04,17.585
argentina,wheat,2011,35063,591.0,100424.62,17.755
argentina,wheat,2012,32199,591.0,136185.08,18.305
argentina,wheat,2013,26581,591.0,171945.54,16.665
argentina,wheat,2014,28110,591.0,207706.0,17.714791666666667
argentina,wheat,2015,28731,591.0,207706.0,17.714791666666667
argentina,wheat,2016,32966,591.0,207706.0,17.714791666666667
armenia,maize,1992,32344,562.0,8.0,7.44
armenia,maize,1993,32261,562.0,8.0,7.69
armenia,maize,1994,32667,562.0,23.0,8.84
armenia,maize,1995,18261,562.0,23.9,9.76
armenia,maize,1996,22239,562.0,32.0,9.55
armenia,maize,1997,45548,562.0,41.46,9.1
armenia,maize,1998,26082,562.0,50.92,10.28
armenia,maize,1999,40303,562.0,60.38,10.11
armenia,maize,2000,23178,562.0,69.85,9.68
armenia,maize,2001,37913,562.0,79.31,10.18
armenia,maize,2002,37380,562.0,88.77,9.41
armenia,maize,2003,46059,562.0,98.23,9.2
armenia,maize,2004,61791,562.0,204.77,9.55
armenia,maize,2005,44692,562.0,220.51,9.58
armenia,maize,2006,33271,562.0,227.55,9.89
armenia,maize,2007,53262,562.0,241.71,9.44
armenia,maize,2008,53424,562.0,218.2,9.51
armenia,maize,2009,57763,562.0,198.36,9.67
armenia,maize,2010,46724,562.0,278.72,11.31
armenia,maize,2011,54257,562.0,278.72,8.93
armenia,maize,2012,62215,562.0,278.72,10.2
armenia,maize,2013,67114,562.0,278.72,11.08
armenia,maize,2014,70829,562.0,278.72,9.563636363636364
armenia,maize,2015,68821,562.0,278.72,9.563636363636364
armenia,maize,2016,63909,562.0,278.72,9.563636363636364
armenia,potatoes,1992,111301,562.0,8.0,7.44
armenia,potatoes,1993,134416,562.0,8.0,7.69
armenia,potatoes,1994,131195,562.0,23.0,8.84
armenia,potatoes,1995,131196,562.0,23.9,9.76
armenia,potatoes,1996,129626,562.0,32.0,9.55
armenia,potatoes,1997,109362,562.0,41.46,9.1
armenia,potatoes,1998,134409,562.0,50.92,10.28
armenia,potatoes,1999,130618,562.0,60.38,10.11
armenia,potatoes,2000,87349,562.0,69.85,9.68
armenia,potatoes,2001,114619,562.0,79.31,10.18
armenia,potatoes,2002,122814,562.0,88.77,9.41
armenia,potatoes,2003,157194,562.0,98.23,9.2
armenia,potatoes,2004,161509,562.0,204.77,9.55
armenia,potatoes,2005,164459,562.0,220.51,9.58
armenia,potatoes,2006,163418,562.0,227.55,9.89
armenia,potatoes,2007,184719,562.0,241.71,9.44
armenia,potatoes,2008,189096,562.0,218.2,9.51
armenia,potatoes,2009,185496,562.0,198.36,9.67
armenia,potatoes,2010,170146,562.0,278.72,11.31
armenia,potatoes,2011,194426,562.0,278.72,8.93
armenia,potatoes,2012,207151,562.0,278.72,10.2
armenia,potatoes,2013,215290,562.0,278.72,11.08
armenia,potatoes,2014,231725,562.0,278.72,9.563636363636364
armenia,potatoes,2015,218848,562.0,278.72,9.563636363636364
armenia,potatoes,2016,210314,562.0,278.72,9.563636363636364
armenia,wheat,1992,21600,562.0,8.0,7.44
armenia,wheat,1993,22257,562.0,8.0,7.69
armenia,wheat,1994,17842,562.0,23.0,8.84
armenia,wheat,1995,25480,562.0,23.9,9.76
armenia,wheat,1996,23569,562.0,32.0,9.55
armenia,wheat,1997,17009,562.0,41.46,9.1
armenia,wheat,1998,20651,562.0,50.92,10.28
armenia,wheat,1999,19466,562.0,60.38,10.11
armenia,wheat,2000,16679,562.0,69.85,9.68
armenia,wheat,2001,22263,562.0,79.31,10.18
armenia,wheat,2002,23877,562.0,88.77,9.41
armenia,wheat,2003,17183,562.0,98.23,9.2
armenia,wheat,2004,23416,562.0,204.77,9.55
armenia,wheat,2005,20252,562.0,220.51,9.58
armenia,wheat,2006,14627,562.0,227.55,9.89
armenia,wheat,2007,25837,562.0,241.71,9.44
armenia,wheat,2008,24322,562.0,218.2,9.51
armenia,wheat,2009,22374,562.0,198.36,9.67
armenia,wheat,2010,21192,562.0,278.72,11.31
armenia,wheat,2011,28800,562.0,278.72,8.93
armenia,wheat,2012,26010,562.0,278.72,10.2
armenia,wheat,2013,31273,562.0,278.72,11.08
armenia,wheat,2014,32260,562.0,278.72,9.563636363636364
armenia,wheat,2015,33437,562.0,278.72,9.563636363636364
armenia,wheat,2016,32427,562.0,278.72,9.563636363636364
australia,maize,1990,41821,534.0,17866.0,16.441666666666666
australia,maize,1991,39938,534.0,17866.0,16.606666666666666
australia,maize,1992,51721,534.0,22234.0,15.905000000000001
australia,maize,1993,44261,534.0,23899.0,16.333333333333332
australia,maize,1994,46620,534.0,21057.0,16.278333333333332
australia,maize,1995,48263,534.0,25598.0,16.103333333333335
australia,maize,1996,57689,534.0,31185.0,16.116666666666667
australia,maize,1997,59403,534.0,34091.0,16.525000000000002
australia,maize,1998,47544,534.0,37215.0,16.653333333333332
australia,maize,1999,51212,534.0,34200.0,16.608333333333334
australia,maize,2000,49360,534.0,33475.0,16.669999999999998
australia,maize,2001,46471,534.0,32710.0,16.591666666666665
australia,maize,2002,54929,534.0,26651.0,16.676666666666666
australia,maize,2003,62570,534.0,32418.0,16.555
australia,maize,2004,56326,534.0,36276.0,16.648333333333333
australia,maize,2005,57983,534.0,34310.0,16.798333333333336
australia,maize,2006,53856,534.0,35900.0,16.69333333333333
australia,maize,2007,49103,534.0,32446.25,17.08
australia,maize,2008,56912,534.0,42935.38,16.45
australia,maize,2009,58171,534.0,38065.68,17.125
australia,maize,2010,55593,534.0,42169.39,16.79
australia,maize,2011,57390,534.0,47632.99,16.805
australia,maize,2012,64654,534.0,48687.88,16.666666666666668
australia,maize,2013,64441,534.0,45177.18,17.088333333333335
australia,maize,2014,74554,534.0,49857.36,16.592083333333335
australia,maize,2015,83001,534.0,50921.6,16.592083333333335
australia,maize,2016,75080,534.0,50921.6,16.592083333333335
australia,potatoes,1990,289832,534.0,17866.0,16.441666666666666
australia,potatoes,1991,285359,534.0,17866.0,16.606666666666666
australia,potatoes,1992,289220,534.0,22234.0,15.905000000000001
australia,potatoes,1993,290981,534.0,23899.0,16.333333333333332
australia,potatoes,1994,294270,534.0,21057.0,16.278333333333332
australia,potatoes,1995,298183,534.0,25598.0,16.103333333333335
australia,potatoes,1996,312853,534.0,31185.0,16.116666666666667
australia,potatoes,1997,313056,534.0,34091.0,16.525000000000002
australia,potatoes,1998,322292,534.0,37215.0,16.653333333333332
australia,potatoes,1999,321265,534.0,34200.0,16.608333333333334
australia,potatoes,2000,284527,534.0,33475.0,16.669999999999998
australia,potatoes,2001,328633,534.0,32710.0,16.591666666666665
australia,potatoes,2002,351358,534.0,26651.0,16.676666666666666
australia,potatoes,2003,347438,534.0,32418.0,16.555
australia,potatoes,2004,362787,534.0,36276.0,16.648333333333333
australia,potatoes,2005,344117,534.0,34310.0,16.798333333333336
australia,potatoes,2006,354317,534.0,35900.0,16.69333333333333
australia,potatoes,2007,355463,534.0,32446.25,17.08
australia,potatoes,2008,381224,534.0,42935.38,16.45
australia,potatoes,2009,361747,534.0,38065.68,17.125
australia,potatoes,2010,351334,534.0,42169.39,16.79
australia,potatoes,2011,350887,534.0,47632.99,16.805
australia,potatoes,2012,382592,534.0,48687.88,16.666666666666668
australia,potatoes,2013,385434,534.0,45177.18,17.088333333333335
australia,potatoes,2014,396970,534.0,49857.36,16.592083333333335
australia,potatoes,2015,392501,534.0,50921.6,16.592083333333335
australia,potatoes,2016,404096,534.0,50921.6,16.592083333333335
australia,"rice, paddy",1990,88000,534.0,17866.0,16.441666666666666
australia,"rice, paddy",1991,88427,534.0,17866.0,16.606666666666666
australia,"rice, paddy",1992,88346,534.0,22234.0,15.905000000000001
australia,"rice, paddy",1993,76400,534.0,23899.0,16.333333333333332
australia,"rice, paddy",1994,81537,534.0,21057.0,16.278333333333332
australia,"rice, paddy",1995,88003,534.0,25598.0,16.103333333333335
australia,"rice, paddy",1996,63540,534.0,31185.0,16.116666666666667
australia,"rice, paddy",1997,83263,534.0,34091.0,16.525000000000002
australia,"rice, paddy",1998,94256,534.0,37215.0,16.653333333333332
australia,"rice, paddy",1999,91615,534.0,34200.0,16.608333333333334
australia,"rice, paddy",2000,82573,534.0,33475.0,16.669999999999998
australia,"rice, paddy",2001,93071,534.0,32710.0,16.591666666666665
australia,"rice, paddy",2002,82580,534.0,26651.0,16.676666666666666
australia,"rice, paddy",2003,95578,534.0,32418.0,16.555
australia,"rice, paddy",2004,83305,534.0,36276.0,16.648333333333333
australia,"rice, paddy",2005,66168,534.0,34310.0,16.798333333333336
australia,"rice, paddy",2006,98176,534.0,35900.0,16.69333333333333
australia,"rice, paddy",2007,82609,534.0,32446.25,17.08
australia,"rice, paddy",2008,75988,534.0,42935.38,16.45
australia,"rice, paddy",2009,84609,534.0,38065.68,17.125
australia,"rice, paddy",2010,103895,534.0,42169.39,16.79
australia,"rice, paddy",2011,95441,534.0,47632.99,16.805
australia,"rice, paddy",2012,89098,534.0,48687.88,16.666666666666668
australia,"rice, paddy",2013,102177,534.0,45177.18,17.088333333333335
australia,"rice, paddy",2014,106827,534.0,49857.36,16.592083333333335
australia,"rice, paddy",2015,99103,534.0,50921.6,16.592083333333335
australia,"rice, paddy",2016,102889,534.0,50921.6,16.592083333333335
australia,sorghum,1990,24883,534.0,17866.0,16.441666666666666
australia,sorghum,1991,19865,534.0,17866.0,16.606666666666666
australia,sorghum,1992,25431,534.0,22234.0,15.905000000000001
australia,sorghum,1993,12834,534.0,23899.0,16.333333333333332
australia,sorghum,1994,21697,534.0,21057.0,16.278333333333332
australia,sorghum,1995,18555,534.0,25598.0,16.103333333333335
australia,sorghum,1996,20677,534.0,31185.0,16.116666666666667
australia,sorghum,1997,26195,534.0,34091.0,16.525000000000002
australia,sorghum,1998,21321,534.0,37215.0,16.653333333333332
australia,sorghum,1999,32215,534.0,34200.0,16.608333333333334
australia,sorghum,2000,34003,534.0,33475.0,16.669999999999998
australia,sorghum,2001,25539,534.0,32710.0,16.591666666666665
australia,sorghum,2002,24561,534.0,26651.0,16.676666666666666
australia,sorghum,2003,21966,534.0,32418.0,16.555
australia,sorghum,2004,27367,534.0,36276.0,16.648333333333333
australia,sorghum,2005,26629,534.0,34310.0,16.798333333333336
australia,sorghum,2006,25205,534.0,35900.0,16.69333333333333
australia,sorghum,2007,20918,534.0,32446.25,17.08
australia,sorghum,2008,40252,534.0,42935.38,16.45
australia,sorghum,2009,35096,534.0,38065.68,17.125
australia,sorghum,2010,30279,534.0,42169.39,16.79
australia,sorghum,2011,30558,534.0,47632.99,16.805
australia,sorghum,2012,33960,534.0,48687.88,16.666666666666668
australia,sorghum,2013,34419,534.0,45177.18,17.088333333333335
australia,sorghum,2014,24099,534.0,49857.36,16.592083333333335
australia,sorghum,2015,30160,534.0,50921.6,16.592083333333335
australia,sorghum,2016,34399,534.0,50921.6,16.592083333333335
australia,soybeans,1990,15718,534.0,17866.0,16.441666666666666
australia,soybeans,1991,15551,534.0,17866.0,16.606666666666666
australia,soybeans,1992,21141,534.0,22234.0,15.905000000000001
australia,soybeans,1993,16168,534.0,23899.0,16.333333333333332
australia,soybeans,1994,19999,534.0,21057.0,16.278333333333332
australia,soybeans,1995,15318,534.0,25598.0,16.103333333333335
australia,soybeans,1996,18740,534.0,31185.0,16.116666666666667
australia,soybeans,1997,18974,534.0,34091.0,16.525000000000002
australia,soybeans,1998,17035,534.0,37215.0,16.653333333333332
australia,soybeans,1999,22667,534.0,34200.0,16.608333333333334
australia,soybeans,2000,18714,534.0,33475.0,16.669999999999998
australia,soybeans,2001,14626,534.0,32710.0,16.591666666666665
australia,soybeans,2002,19487,534.0,26651.0,16.676666666666666
australia,soybeans,2003,14760,534.0,32418.0,16.555
australia,soybeans,2004,22136,534.0,36276.0,16.648333333333333
australia,soybeans,2005,16810,534.0,34310.0,16.798333333333336
australia,soybeans,2006,20993,534.0,35900.0,16.69333333333333
australia,soybeans,2007,19730,534.0,32446.25,17.08
australia,soybeans,2008,23289,534.0,42935.38,16.45
australia,soybeans,2009,18926,534.0,38065.68,17.125
australia,soybeans,2010,19042,534.0,42169.39,16.79
australia,soybeans,2011,17136,534.0,47632.99,16.805
australia,soybeans,2012,22598,534.0,48687.88,16.666666666666668
australia,soybeans,2013,22336,534.0,45177.18,17.088333333333335
australia,soybeans,2014,21622,534.0,49857.36,16.592083333333335
australia,soybeans,2015,21151,534.0,50921.6,16.592083333333335
australia,soybeans,2016,21422,534.0,50921.6,16.592083333333335
australia,sweet potatoes,1990,137140,534.0,17866.0,16.441666666666666
australia,sweet potatoes,1991,151142,534.0,17866.0,16.606666666666666
australia,sweet potatoes,1992,127548,534.0,22234.0,15.905000000000001
australia,sweet potatoes,1993,132702,534.0,23899.0,16.333333333333332
australia,sweet potatoes,1994,140961,534.0,21057.0,16.278333333333332
australia,sweet potatoes,1995,155252,534.0,25598.0,16.103333333333335
australia,sweet potatoes,1996,172474,534.0,31185.0,16.116666666666667
australia,sweet potatoes,1997,244444,534.0,34091.0,16.525000000000002
